Office Name,Address,State,City,Date,Expense Type,Amount
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-08-12,rent,19777
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-08-12,water,199
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-08-12,electric,410
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-08-12,internet,166
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-09-11,rent,19777
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-09-11,water,178
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-09-11,electric,588
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-09-11,internet,125
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-10-11,rent,19777
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-10-11,water,295
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-10-11,electric,359
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-10-11,internet,147
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-11-10,rent,19777
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-11-10,water,160
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-11-10,electric,395
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-11-10,internet,156
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-12-10,rent,19777
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-12-10,water,173
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-12-10,electric,594
Dream Homes Stamford,865 Kim Village,CT,Stamford,2021-12-10,internet,162
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-01-09,rent,19777
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-01-09,water,144
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-01-09,electric,331
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-01-09,internet,181
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-02-08,rent,19777
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-02-08,water,152
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-02-08,electric,491
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-02-08,internet,189
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-03-10,rent,19777
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-03-10,water,113
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-03-10,electric,433
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-03-10,internet,200
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-04-09,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-04-09,water,290
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-04-09,electric,490
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-04-09,internet,101
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-05-09,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-05-09,water,284
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-05-09,electric,342
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-05-09,internet,147
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-06-08,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-06-08,water,274
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-06-08,electric,336
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-06-08,internet,181
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-07-08,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-07-08,water,234
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-07-08,electric,250
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-07-08,internet,178
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-08-07,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-08-07,water,147
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-08-07,electric,246
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-08-07,internet,142
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-09-06,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-09-06,water,158
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-09-06,electric,274
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-09-06,internet,173
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-10-06,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-10-06,water,150
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-10-06,electric,401
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-10-06,internet,138
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-11-05,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-11-05,water,252
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-11-05,electric,273
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-11-05,internet,162
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-12-05,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-12-05,water,219
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-12-05,electric,576
Dream Homes Stamford,865 Kim Village,CT,Stamford,2022-12-05,internet,150
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-01-04,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-01-04,water,132
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-01-04,electric,217
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-01-04,internet,192
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-02-03,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-02-03,water,116
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-02-03,electric,236
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-02-03,internet,167
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-03-05,rent,21755
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-03-05,water,299
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-03-05,electric,342
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-03-05,internet,169
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-04-04,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-04-04,water,290
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-04-04,electric,322
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-04-04,internet,128
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-05-04,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-05-04,water,115
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-05-04,electric,591
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-05-04,internet,144
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-06-03,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-06-03,water,278
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-06-03,electric,407
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-06-03,internet,104
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-07-03,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-07-03,water,275
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-07-03,electric,234
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-07-03,internet,139
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-08-02,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-08-02,water,146
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-08-02,electric,519
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-08-02,internet,191
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-09-01,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-09-01,water,300
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-09-01,electric,525
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-09-01,internet,100
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-10-01,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-10-01,water,293
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-10-01,electric,490
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-10-01,internet,123
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-10-31,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-10-31,water,274
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-10-31,electric,598
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-10-31,internet,174
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-11-30,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-11-30,water,269
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-11-30,electric,505
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-11-30,internet,138
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-12-30,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-12-30,water,190
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-12-30,electric,489
Dream Homes Stamford,865 Kim Village,CT,Stamford,2023-12-30,internet,193
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-01-29,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-01-29,water,169
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-01-29,electric,437
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-01-29,internet,105
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-02-28,rent,23930
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-02-28,water,207
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-02-28,electric,475
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-02-28,internet,141
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-03-29,rent,26323
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-03-29,water,147
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-03-29,electric,288
Dream Homes Stamford,865 Kim Village,CT,Stamford,2024-03-29,internet,181
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-10-29,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-10-29,water,119
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-10-29,electric,524
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-10-29,internet,200
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-11-28,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-11-28,water,236
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-11-28,electric,590
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-11-28,internet,113
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-12-28,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-12-28,water,245
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-12-28,electric,391
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2021-12-28,internet,117
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-01-27,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-01-27,water,117
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-01-27,electric,455
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-01-27,internet,189
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-02-26,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-02-26,water,266
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-02-26,electric,325
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-02-26,internet,109
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-03-28,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-03-28,water,126
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-03-28,electric,479
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-03-28,internet,194
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-04-27,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-04-27,water,289
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-04-27,electric,464
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-04-27,internet,145
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-05-27,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-05-27,water,132
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-05-27,electric,336
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-05-27,internet,124
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-06-26,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-06-26,water,256
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-06-26,electric,519
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-06-26,internet,193
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-07-26,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-07-26,water,135
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-07-26,electric,467
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-07-26,internet,185
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-08-25,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-08-25,water,239
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-08-25,electric,475
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-08-25,internet,181
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-09-24,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-09-24,water,103
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-09-24,electric,466
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-09-24,internet,193
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-10-24,rent,14139
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-10-24,water,130
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-10-24,electric,361
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-10-24,internet,198
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-11-23,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-11-23,water,265
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-11-23,electric,431
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-11-23,internet,142
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-12-23,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-12-23,water,126
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-12-23,electric,234
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2022-12-23,internet,167
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-01-22,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-01-22,water,131
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-01-22,electric,331
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-01-22,internet,166
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-02-21,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-02-21,water,271
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-02-21,electric,378
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-02-21,internet,163
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-03-23,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-03-23,water,144
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-03-23,electric,563
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-03-23,internet,164
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-04-22,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-04-22,water,220
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-04-22,electric,487
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-04-22,internet,198
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-05-22,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-05-22,water,164
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-05-22,electric,243
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-05-22,internet,165
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-06-21,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-06-21,water,189
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-06-21,electric,382
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-06-21,internet,194
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-07-21,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-07-21,water,156
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-07-21,electric,566
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-07-21,internet,108
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-08-20,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-08-20,water,180
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-08-20,electric,598
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-08-20,internet,158
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-09-19,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-09-19,water,120
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-09-19,electric,351
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-09-19,internet,169
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-10-19,rent,15553
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-10-19,water,172
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-10-19,electric,447
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-10-19,internet,100
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-11-18,rent,17108
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-11-18,water,125
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-11-18,electric,477
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-11-18,internet,144
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-12-18,rent,17108
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-12-18,water,138
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-12-18,electric,538
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2023-12-18,internet,134
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-01-17,rent,17108
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-01-17,water,141
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-01-17,electric,263
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-01-17,internet,105
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-02-16,rent,17108
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-02-16,water,143
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-02-16,electric,538
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-02-16,internet,173
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-03-17,rent,17108
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-03-17,water,166
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-03-17,electric,463
Dream Homes Hartford,87735 Heather Station,CT,Hartford,2024-03-17,internet,181
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-10-02,rent,19347
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-10-02,water,259
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-10-02,electric,481
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-10-02,internet,191
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-11-01,rent,19347
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-11-01,water,131
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-11-01,electric,522
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-11-01,internet,106
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-12-01,rent,19347
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-12-01,water,172
Dream Homes Trenton,5703 Katherine Crossing,NJ,Trenton,2023-12-01,electric,518
