school_ID,school_name,school_rating,school_type,school_level,state,city,street,zip_code
1895,Walters-Mitchell,0,Public,High,CT,Syracuse,1419355 Chad Valley,12776
1896,"Doyle, Turner and Watson",6,Public,Elementary,CT,Syracuse,747024 Dawson Terrace,12776
1897,Rojas-Nash,2,Private,Middle,CT,Albany,1530879 Alison Bridge,13613
1898,Woodward-Good,7,Public,Pre-K,CT,Albany,1182454 Pine Drive,13613
1899,"Park, Hall and Allen",10,Private,Middle,NJ,Elizabeth,1183077 Alison Bridge,7281
1900,Shelton Ltd,5,Private,Pre-K,NJ,Elizabeth,389500 Alison Bridge,8280
1901,Watkins-Shelton,3,Private,Elementary,NJ,Elizabeth,583607 Oak Avenue,8280
1902,Reid Group,6,Public,Middle,NJ,Elizabeth,758898 Pine Drive,8280
1903,Thomas Group,2,Public,High,CT,Rochester,666050 Maple Street,12560
1904,Pham Inc,7,Public,Pre-K,CT,Rochester,776832 Dawson Terrace,12560
1905,"Lamb, Tran and Olson",6,Public,Middle,CT,Paterson,85725 Alison Bridge,7864
1906,"Taylor, Flowers and Oneal",7,Private,High,CT,Hartford,26684 Chad Valley,6094
1907,Jimenez Group,2,Public,Middle,CT,Hartford,1491274 Chad Valley,6094
1908,"Walker, Schultz and Harper",5,Public,Middle,CT,Jersey City,1679040 Chad Valley,7483
1909,Patterson Group,2,Private,Middle,CT,Syracuse,1832640 Alison Bridge,14854
1910,Schultz-Johnson,6,Public,Pre-K,CT,Syracuse,848040 Chad Valley,14854
1911,Carson LLC,4,Private,High,CT,Syracuse,1901445 Omar Park,14854
1912,Mitchell-Simpson,3,Private,Elementary,NY,Buffalo,665376 Cedar Lane,10420
1913,"Williams, Rodriguez and Williams",0,Private,Pre-K,NY,Buffalo,1057889 Maple Street,10420
1914,Ali LLC,3,Private,Pre-K,NY,Buffalo,401940 Maple Street,10420
1915,"Gonzales, Smith and Munoz",8,Private,Pre-K,CT,Syracuse,1399865 Pine Drive,11649
1916,"Mcdaniel, Ellis and Poole",1,Private,Elementary,CT,Syracuse,1467656 Oak Avenue,11649
1917,Jackson-Williams,4,Private,High,CT,Syracuse,638361 Alison Bridge,11649
1918,"Smith, Tucker and Forbes",4,Private,High,NY,Buffalo,404698 Pine Drive,14095
1919,Graham LLC,4,Public,High,NY,Buffalo,784871 Elm Circle,14095
1920,Powell-Anderson,2,Public,Middle,NY,Buffalo,55680 Maple Street,14095
1921,Ray LLC,1,Public,Middle,CT,Newark,126786 Chad Valley,8377
1922,"Davis, Green and Gross",7,Public,Middle,CT,Newark,1574118 Cedar Lane,8377
1923,Bailey-Fuentes,8,Private,Elementary,CT,Bridgeport,471135 Maple Street,6309
1924,Rodgers-Meyers,2,Public,Middle,CT,Bridgeport,888888 Dawson Terrace,6309
1925,Conley PLC,2,Private,Elementary,CT,Bridgeport,433125 Chad Valley,6309
1926,"Johnson, Acosta and Harris",6,Public,High,CT,Waterbury,1097820 Chad Valley,6306
1927,"Cooper, Harrison and Jones",7,Public,Middle,CT,Waterbury,738041 Oak Avenue,6306
1928,"Wells, Leach and Maynard",1,Public,Middle,CT,Waterbury,574544 Pine Drive,6306
1929,Jimenez-Sullivan,1,Private,Pre-K,CT,Paterson,1425531 Santos Stream,7747
1930,Smith-Hill,10,Public,Elementary,CT,Paterson,102290 Santos Stream,7747
1931,Guerra-Gill,2,Private,High,CT,Paterson,1342045 Elm Circle,7747
1932,Miller-Anderson,0,Private,Pre-K,CT,Syracuse,1499232 Omar Park,12407
1933,Montoya and Sons,3,Public,Pre-K,CT,Paterson,641756 Cedar Lane,8690
1934,Ewing Inc,9,Public,High,CT,Stamford,1127522 Cedar Lane,6235
1935,"Nguyen, Gibson and Mcfarland",9,Public,Pre-K,CT,Stamford,735300 Omar Park,6235
1936,Thomas-Cooper,8,Private,Elementary,CT,Stamford,619520 Pine Drive,6235
1937,Parker Group,2,Public,Elementary,NY,New York,195637 Maple Street,12807
1938,"Anderson, Moody and Deleon",5,Private,Middle,NY,Buffalo,643416 Cedar Lane,12529
1939,Valentine PLC,8,Private,Pre-K,NY,New York,740698 Chad Valley,14516
1940,Graham Ltd,5,Public,Middle,NY,New York,221160 Dawson Terrace,14516
1941,Meyer-Shea,2,Public,Pre-K,NY,New York,1352877 Maple Street,14516
1942,"Brooks, Mccormick and Graham",3,Private,Elementary,CT,Hartford,1712844 Maple Street,6179
1943,Obrien Inc,4,Private,Elementary,CT,Bridgeport,1583545 Cedar Lane,6075
1944,Williamson-Trujillo,7,Private,Elementary,CT,Bridgeport,1936224 Pine Drive,6075
1945,Stout-May,2,Public,Pre-K,CT,Bridgeport,608785 Pine Drive,6075
1946,"Barber, Lin and Jackson",2,Private,Elementary,CT,Syracuse,455364 Oak Avenue,12612
1947,"Mann, Sutton and Brooks",8,Public,Pre-K,CT,Syracuse,566577 Elm Circle,12612
1948,Terry and Sons,3,Private,Middle,CT,Syracuse,786992 Dawson Terrace,12612
1949,Brown Group,0,Private,Pre-K,CT,Paterson,1036868 Maple Street,8405
1950,"Ryan, Estes and Ortiz",7,Public,Middle,CT,Paterson,132600 Oak Avenue,8405
1951,Morrison Inc,8,Private,Pre-K,CT,Paterson,148276 Santos Stream,8405
1952,"Watson, Hester and Miller",9,Public,Middle,CT,Hartford,1817312 Alison Bridge,6037
1953,Edwards-Jones,3,Public,Elementary,CT,Hartford,1140552 Santos Stream,6037
1954,Jones-Hayes,8,Private,Middle,CT,Paterson,1369754 Omar Park,8779
1955,Wolfe-Richard,10,Public,Elementary,CT,Syracuse,527850 Santos Stream,11067
1956,Richardson-Mathis,7,Public,Elementary,CT,Syracuse,379464 Elm Circle,11067
1957,Juarez Ltd,8,Private,Middle,CT,Waterbury,1720203 Cedar Lane,6385
1958,Cunningham PLC,6,Public,Pre-K,CT,Waterbury,1233540 Oak Avenue,6385
1959,Martin PLC,8,Public,Pre-K,CT,Waterbury,1069614 Oak Avenue,6385
1960,Miles-Moore,4,Public,High,CT,Albany,1526840 Alison Bridge,11286
1961,Lopez PLC,9,Private,Pre-K,CT,Jersey City,243164 Cedar Lane,7036
1962,"Roth, Wu and Zavala",1,Public,High,CT,Jersey City,1801116 Pine Drive,7036
1963,"Gibson, Ferguson and Lozano",3,Private,Pre-K,CT,Jersey City,162929 Oak Avenue,7036
1964,"Buckley, Juarez and Martin",9,Private,Pre-K,CT,Paterson,119804 Omar Park,8440
1965,"Woods, Snyder and Christensen",1,Public,Elementary,CT,Paterson,624870 Pine Drive,8440
1966,Stephens and Sons,3,Public,High,CT,Rochester,786400 Omar Park,11521
1967,"Johnson, Collins and Perry",4,Public,Pre-K,CT,Rochester,1306088 Elm Circle,11521
1968,Peterson-Spencer,2,Private,High,CT,Rochester,360144 Pine Drive,11521
1969,Dunn-Byrd,6,Public,Elementary,CT,Hartford,295350 Pine Drive,6126
1970,Smith-Wilkins,1,Public,Elementary,CT,Paterson,738750 Omar Park,7447
1971,"Wood, Turner and Murillo",0,Public,High,CT,Albany,67014 Maple Street,13995
1972,Smith Ltd,6,Public,Elementary,CT,Albany,151844 Pine Drive,13995
1973,"Reyes, Logan and Ortiz",8,Public,Middle,CT,Albany,992419 Chad Valley,13995
1974,"Austin, Hall and Williams",8,Private,Middle,NY,Buffalo,228984 Pine Drive,13924
1975,"Richards, Kane and Lester",6,Private,Elementary,CT,Rochester,1370650 Omar Park,11584
1976,"Brown, Dixon and Hicks",0,Public,Middle,CT,Rochester,644176 Oak Avenue,11584
1977,Perez-Davidson,7,Public,Pre-K,CT,Rochester,743352 Pine Drive,11584
1978,Johnson-Rios,0,Public,High,NY,New York,1422182 Dawson Terrace,11805
1979,Mcdowell-Brady,10,Public,Pre-K,NY,New York,1648507 Omar Park,11805
1980,"Choi, Walter and Bell",2,Private,High,CT,Bridgeport,532620 Maple Street,6264
1981,"Williams, Pena and Taylor",1,Public,Elementary,CT,Bridgeport,1432263 Dawson Terrace,6264
1982,"Valencia, Richmond and Campbell",2,Private,Pre-K,CT,Bridgeport,57478 Cedar Lane,6264
1983,"Smith, Young and Parker",2,Private,Elementary,CT,Syracuse,525495 Alison Bridge,14702
1984,Goodwin PLC,10,Public,Elementary,CT,Syracuse,261888 Oak Avenue,14702
1985,King-Jones,4,Private,High,CT,Syracuse,303705 Elm Circle,14702
1986,Mitchell Group,4,Private,High,NY,New York,1487514 Cedar Lane,13419
1987,Frost PLC,10,Private,High,CT,Albany,568282 Chad Valley,11950
1988,Nicholson Inc,10,Private,Pre-K,CT,Albany,91448 Alison Bridge,11950
1989,Jones-Andrews,1,Public,Middle,CT,Albany,916929 Elm Circle,11950
1990,Montgomery-Waters,3,Public,High,CT,Syracuse,1012910 Pine Drive,13271
1991,"Knapp, Jacobson and Valdez",1,Private,High,NY,New York,1821765 Alison Bridge,12965
1992,Davila and Sons,10,Public,Pre-K,NY,New York,290832 Cedar Lane,12965
1993,Rodriguez LLC,1,Public,High,NY,Buffalo,141503 Maple Street,11266
1994,"Miller, Daugherty and Jenkins",4,Public,Pre-K,NY,Buffalo,925216 Maple Street,11266
1995,"Kelly, Joseph and Washington",8,Public,Elementary,NY,Buffalo,243390 Dawson Terrace,11266
1996,"Maldonado, Smith and Fernandez",10,Public,High,CT,New Haven,449100 Maple Street,6077
1997,"Brown, Jackson and Hensley",9,Private,High,CT,New Haven,197703 Omar Park,6077
1998,Smith-Good,8,Public,Elementary,CT,New Haven,1824174 Dawson Terrace,6056
1999,Rodriguez PLC,9,Public,Elementary,CT,New Haven,177911 Cedar Lane,6056
2000,Evans and Sons,6,Public,Elementary,CT,New Haven,896000 Cedar Lane,6056
